employee_id,name,store_id,role,shift,orders_handled,primary_metric,average_value,performance_score
emp_00572,Alex Nguyen,store_026,picker,evening,5,items_per_hour,38.13,47.66
emp_04219,Deja Harris,store_019,picker,morning,3,items_per_hour,38.12,47.65
emp_03315,Hannah Shah,store_004,picker,evening,2,items_per_hour,38.12,47.65
emp_01732,Mia Garcia,store_017,picker,evening,8,items_per_hour,38.11,47.64
emp_04613,Noah Harris,store_040,picker,evening,5,items_per_hour,38.09,47.61
emp_04068,Isaiah Shah,store_049,picker,midday,4,items_per_hour,38.08,47.6
emp_02138,Ravi Brown,store_023,picker,midday,6,items_per_hour,38.07,47.59
emp_03168,Ben Patel,store_030,picker,evening,3,items_per_hour,38.07,47.59
emp_03063,Maya Lee,store_024,picker,morning,7,items_per_hour,38.05,47.56
emp_03310,Isaiah Robinson,store_048,picker,midday,5,items_per_hour,38.04,47.55
emp_03980,Bianca Baker,store_010,picker,evening,5,items_per_hour,38.04,47.55
emp_01550,Sarah Jones,store_043,picker,midday,3,items_per_hour,38.04,47.55
emp_02021,Amara Gupta,store_001,picker,midday,2,items_per_hour,38.04,47.55
emp_03367,Aarav Baker,store_028,picker,morning,4,items_per_hour,38.03,47.54
emp_04335,Hannah Diaz,store_012,picker,evening,4,items_per_hour,38.03,47.54
emp_03180,Sam Davis,store_039,picker,morning,7,items_per_hour,38.02,47.53
emp_03460,Ravi Young,store_034,picker,morning,3,items_per_hour,38.02,47.53
emp_04290,Maya Kim,store_009,picker,midday,5,items_per_hour,38.01,47.51
emp_00767,Daniel Anderson,store_048,picker,morning,4,items_per_hour,38.0,47.5
emp_02094,Ethan Patel,store_013,picker,midday,1,items_per_hour,38.0,47.5
emp_01283,Kai Brooks,store_041,picker,evening,3,items_per_hour,37.98,47.47
emp_00939,Ravi Davis,store_010,picker,morning,3,items_per_hour,37.97,47.46
emp_01001,Noah Harris,store_040,picker,morning,6,items_per_hour,37.96,47.45
emp_00271,Carlos Robinson,store_006,picker,midday,7,items_per_hour,37.91,47.39
emp_00069,Sam Chen,store_043,picker,morning,5,items_per_hour,37.91,47.39
emp_04485,Bianca Brooks,store_032,picker,midday,7,items_per_hour,37.91,47.39
emp_00719,Fatima Lee,store_048,picker,evening,2,items_per_hour,37.91,47.39
emp_04033,Ben Martinez,store_035,picker,morning,4,items_per_hour,37.89,47.36
emp_04862,Chloe Diaz,store_022,picker,morning,5,items_per_hour,37.89,47.36
emp_01642,Sam Brooks,store_019,picker,evening,5,items_per_hour,37.89,47.36
emp_03856,Alex Robinson,store_050,picker,midday,1,items_per_hour,37.89,47.36
emp_01901,Ethan Gupta,store_013,picker,evening,4,items_per_hour,37.88,47.35
emp_03408,Ravi Walker,store_016,picker,midday,4,items_per_hour,37.87,47.34
emp_02380,Bianca Thomas,store_014,picker,midday,5,items_per_hour,37.87,47.34
emp_01418,Andre Young,store_040,picker,morning,3,items_per_hour,37.87,47.34
emp_03218,Anika Lopez,store_026,picker,morning,4,items_per_hour,37.86,47.33
emp_00014,Ethan Wilson,store_027,picker,midday,6,items_per_hour,37.85,47.31
emp_04813,Ravi Harris,store_015,picker,midday,3,items_per_hour,37.85,47.31
emp_00379,Noah Thomas,store_007,picker,midday,2,items_per_hour,37.85,47.31
emp_02151,Deja Johnson,store_012,picker,morning,7,items_per_hour,37.83,47.29
emp_02835,Isaiah Wilson,store_028,picker,morning,4,items_per_hour,37.81,47.26
emp_04699,Isaiah Carter,store_037,picker,morning,8,items_per_hour,37.8,47.25
emp_02433,Ben Lee,store_017,picker,midday,10,items_per_hour,37.8,47.25
emp_00374,Sarah Garcia,store_003,picker,morning,8,items_per_hour,37.8,47.25
emp_04997,Ben Chen,store_039,picker,midday,4,items_per_hour,37.79,47.24
emp_04779,Sam Lopez,store_033,picker,morning,3,items_per_hour,37.79,47.24
emp_02363,Kai Johnson,store_050,picker,evening,4,items_per_hour,37.78,47.23
emp_00502,Mia Carter,store_004,picker,midday,1,items_per_hour,37.78,47.23
emp_00950,Aarav Nguyen,store_012,picker,midday,1,items_per_hour,37.78,47.23
emp_01412,Olivia Anderson,store_013,picker,morning,1,items_per_hour,37.78,47.23
emp_03814,Jordan Williams,store_050,picker,evening,2,items_per_hour,37.77,47.21
emp_01885,Sarah Smith,store_001,picker,morning,2,items_per_hour,37.77,47.21
emp_01766,Mia Robinson,store_006,picker,morning,5,items_per_hour,37.75,47.19
emp_03007,Sofia Miller,store_007,picker,morning,1,items_per_hour,37.74,47.17
emp_00074,Sarah Shah,store_010,picker,morning,5,items_per_hour,37.74,47.17
emp_03738,Noah Chen,store_012,picker,midday,6,items_per_hour,37.73,47.16
emp_03264,Priya Lopez,store_020,picker,midday,5,items_per_hour,37.72,47.15
emp_00245,Kai Gupta,store_019,picker,evening,4,items_per_hour,37.71,47.14
emp_01839,Grace Gupta,store_012,picker,morning,2,items_per_hour,37.7,47.13
emp_01123,Bianca Nguyen,store_032,picker,evening,6,items_per_hour,37.7,47.13
emp_02353,Jordan Shah,store_032,picker,evening,6,items_per_hour,37.69,47.11
emp_01284,Fatima Young,store_040,picker,midday,7,items_per_hour,37.69,47.11
emp_04629,Amara Walker,store_008,picker,evening,4,items_per_hour,37.68,47.1
emp_04991,Zoe Lee,store_029,picker,morning,3,items_per_hour,37.68,47.1
emp_04859,Elena Davis,store_050,picker,morning,2,items_per_hour,37.66,47.07
emp_01945,Anika Brown,store_042,picker,midday,7,items_per_hour,37.66,47.07
emp_03957,Sarah Walker,store_032,picker,midday,4,items_per_hour,37.65,47.06
emp_03585,Hannah Gupta,store_028,picker,midday,7,items_per_hour,37.64,47.05
emp_01277,Chloe Brown,store_008,picker,midday,7,items_per_hour,37.62,47.02
emp_04863,Taylor Singh,store_032,picker,morning,3,items_per_hour,37.61,47.01
emp_03719,Priya Brown,store_025,picker,midday,4,items_per_hour,37.6,47.0
emp_02573,Taylor Davis,store_040,picker,morning,8,items_per_hour,37.59,46.99
emp_04382,Ravi Brooks,store_006,picker,evening,6,items_per_hour,37.55,46.94
emp_04182,Maya Thomas,store_026,picker,evening,2,items_per_hour,37.55,46.94
emp_00597,Elena Thomas,store_008,picker,midday,4,items_per_hour,37.55,46.94
emp_04594,Sam Walker,store_013,picker,midday,3,items_per_hour,37.55,46.94
emp_02258,Deja Martinez,store_048,picker,midday,4,items_per_hour,37.52,46.9
emp_03125,Olivia Lopez,store_010,picker,evening,6,items_per_hour,37.51,46.89
emp_02388,Elena Thomas,store_033,picker,evening,1,items_per_hour,37.5,46.88
emp_00323,Daniel Jones,store_045,picker,evening,8,items_per_hour,37.5,46.88
emp_01465,Carlos Anderson,store_007,picker,evening,2,items_per_hour,37.5,46.88
emp_01758,Alex Williams,store_016,picker,morning,2,items_per_hour,37.5,46.88
emp_02374,Kai Patel,store_021,picker,morning,2,items_per_hour,37.5,46.88
emp_02930,Bianca Baker,store_049,picker,midday,2,items_per_hour,37.5,46.88
emp_01755,Sam Carter,store_011,picker,morning,7,items_per_hour,37.49,46.86
emp_01493,Elena Singh,store_005,picker,evening,4,items_per_hour,37.48,46.85
emp_00669,Chloe Gupta,store_048,picker,evening,2,items_per_hour,37.46,46.83
emp_01279,Jalen Davis,store_038,picker,morning,3,items_per_hour,37.45,46.81
emp_01292,Jalen Carter,store_007,picker,morning,7,items_per_hour,37.45,46.81
emp_04719,Isaiah Gupta,store_030,picker,morning,5,items_per_hour,37.44,46.8
emp_00855,Elena Wilson,store_035,picker,morning,4,items_per_hour,37.44,46.8
emp_04728,Grace Gupta,store_032,picker,morning,5,items_per_hour,37.43,46.79
emp_02492,Sofia Kim,store_018,picker,evening,2,items_per_hour,37.43,46.79
emp_04838,Layla Gupta,store_017,picker,evening,4,items_per_hour,37.42,46.77
emp_01858,Hannah Walker,store_024,picker,evening,5,items_per_hour,37.42,46.77
emp_03421,Jalen Lee,store_039,picker,morning,7,items_per_hour,37.41,46.76
emp_01965,Mia Singh,store_049,picker,midday,2,items_per_hour,37.4,46.75
emp_04117,Noah Gupta,store_019,picker,midday,4,items_per_hour,37.38,46.73
emp_03294,Olivia Chen,store_012,picker,evening,3,items_per_hour,37.36,46.7
emp_02158,Maya Patel,store_017,picker,evening,4,items_per_hour,37.34,46.68
emp_03556,Bianca Patel,store_030,picker,morning,8,items_per_hour,37.33,46.66
emp_02655,Liam Johnson,store_038,picker,midday,6,items_per_hour,37.3,46.62
emp_00419,Mia Kim,store_010,picker,morning,2,items_per_hour,37.3,46.62
emp_02278,Jalen Martinez,store_026,picker,morning,2,items_per_hour,37.3,46.62
emp_01992,Mia Carter,store_011,picker,evening,7,items_per_hour,37.28,46.6
emp_02304,Aarav Wilson,store_005,picker,morning,2,items_per_hour,37.28,46.6
emp_00377,Layla Jones,store_037,picker,evening,3,items_per_hour,37.25,46.56
emp_04641,Ravi Lee,store_003,picker,evening,7,items_per_hour,37.25,46.56
emp_02800,Sam Thomas,store_037,picker,evening,4,items_per_hour,37.25,46.56
emp_02048,Chloe Patel,store_044,picker,evening,7,items_per_hour,37.24,46.55
emp_00780,Chloe Baker,store_013,picker,evening,3,items_per_hour,37.24,46.55
emp_01991,Zoe Lee,store_017,picker,evening,7,items_per_hour,37.23,46.54
emp_03725,Carlos Johnson,store_038,picker,evening,3,items_per_hour,37.23,46.54
emp_02450,Alex Diaz,store_038,picker,morning,10,items_per_hour,37.22,46.52
emp_02784,Ethan Shah,store_004,picker,midday,2,items_per_hour,37.22,46.52
emp_04478,Bianca Singh,store_029,picker,evening,5,items_per_hour,37.21,46.51
emp_03042,Taylor Baker,store_012,picker,evening,4,items_per_hour,37.16,46.45
emp_01735,Sarah Diaz,store_037,picker,morning,10,items_per_hour,37.15,46.44
emp_00650,Sam Singh,store_017,picker,morning,5,items_per_hour,37.15,46.44
emp_04430,Priya Anderson,store_007,picker,evening,4,items_per_hour,37.15,46.44
emp_02237,Anika Harris,store_006,picker,midday,4,items_per_hour,37.14,46.42
emp_00331,Amara Miller,store_004,picker,midday,2,items_per_hour,37.14,46.42
emp_00137,Grace Lopez,store_012,picker,evening,2,items_per_hour,37.14,46.42
emp_02883,Kai Brown,store_020,picker,midday,10,items_per_hour,37.11,46.39
emp_03524,Olivia Miller,store_037,picker,evening,7,items_per_hour,37.11,46.39
emp_03655,Ravi Brown,store_050,picker,morning,3,items_per_hour,37.11,46.39
emp_02542,Noah Baker,store_033,picker,evening,5,items_per_hour,37.1,46.38
emp_04225,Ethan Diaz,store_011,picker,evening,11,items_per_hour,37.1,46.38
emp_04782,Olivia Robinson,store_024,picker,midday,5,items_per_hour,37.09,46.36
emp_04075,Kai Smith,store_027,picker,midday,7,items_per_hour,37.09,46.36
emp_01719,Andre Nguyen,store_014,picker,evening,3,items_per_hour,37.09,46.36
emp_04370,Grace Kim,store_014,picker,evening,5,items_per_hour,37.08,46.35
emp_02133,Kai Miller,store_021,picker,midday,6,items_per_hour,37.08,46.35
emp_02360,Ben Jones,store_002,picker,morning,4,items_per_hour,37.07,46.34
emp_02058,Fatima Carter,store_041,picker,evening,5,items_per_hour,37.06,46.33
emp_03226,Taylor Johnson,store_028,picker,morning,11,items_per_hour,37.06,46.33
emp_02418,Olivia Young,store_045,picker,morning,5,items_per_hour,37.06,46.33
emp_02964,Grace Smith,store_040,picker,midday,4,items_per_hour,37.05,46.31
emp_01298,Fatima Young,store_031,picker,morning,7,items_per_hour,37.05,46.31
emp_02311,Maya Lee,store_025,picker,evening,5,items_per_hour,37.04,46.3
emp_02007,Deja Diaz,store_010,picker,morning,7,items_per_hour,37.03,46.29
emp_01722,Kai Nguyen,store_029,picker,midday,5,items_per_hour,37.02,46.28
emp_04325,Andre Baker,store_039,picker,morning,6,items_per_hour,37.01,46.26
emp_04718,Ben Patel,store_022,picker,evening,5,items_per_hour,37.0,46.25
emp_04441,Maya Thomas,store_047,picker,midday,4,items_per_hour,37.0,46.25
emp_00508,Deja Chen,store_025,picker,morning,5,items_per_hour,37.0,46.25
emp_02135,Ben Anderson,store_010,picker,evening,2,items_per_hour,37.0,46.25
emp_04944,Maya Brooks,store_047,picker,evening,5,items_per_hour,36.99,46.24
emp_02105,Daniel Harris,store_050,picker,evening,3,items_per_hour,36.99,46.24
emp_04146,Anika Shah,store_037,picker,morning,8,items_per_hour,36.98,46.22
emp_04246,Ben Brooks,store_023,picker,evening,6,items_per_hour,36.97,46.21
emp_04731,Andre Williams,store_050,picker,evening,2,items_per_hour,36.96,46.2
emp_04185,Alex Brooks,store_017,picker,midday,6,items_per_hour,36.95,46.19
emp_03268,Isaiah Nguyen,store_048,picker,midday,5,items_per_hour,36.92,46.15
emp_02648,Andre Brown,store_030,picker,evening,1,items_per_hour,36.92,46.15
emp_01118,Andre Shah,store_040,picker,evening,2,items_per_hour,36.92,46.15
emp_00537,Anika Shah,store_037,picker,midday,4,items_per_hour,36.91,46.14
emp_02747,Aisha Thomas,store_037,picker,evening,4,items_per_hour,36.89,46.11
emp_04850,Deja Miller,store_016,picker,evening,3,items_per_hour,36.88,46.1
emp_02320,Aarav Smith,store_036,picker,evening,8,items_per_hour,36.88,46.1
emp_04173,Amara Brooks,store_011,picker,evening,7,items_per_hour,36.86,46.08
emp_02624,Grace Smith,store_046,picker,morning,2,items_per_hour,36.86,46.08
emp_01542,Carlos Martinez,store_012,picker,midday,6,items_per_hour,36.84,46.05
emp_03763,Layla Walker,store_050,picker,morning,2,items_per_hour,36.84,46.05
emp_00227,Maya Miller,store_039,picker,morning,5,items_per_hour,36.82,46.02
emp_00830,Noah Lee,store_015,picker,evening,2,items_per_hour,36.82,46.02
emp_00961,Hannah Anderson,store_018,picker,evening,5,items_per_hour,36.81,46.01
emp_02475,Sam Miller,store_032,picker,midday,5,items_per_hour,36.8,46.0
emp_02381,Fatima Lopez,store_016,picker,morning,2,items_per_hour,36.8,46.0
emp_00877,Daniel Singh,store_030,picker,evening,7,items_per_hour,36.79,45.99
emp_00663,Andre Nguyen,store_006,picker,morning,4,items_per_hour,36.78,45.98
emp_03287,Aisha Carter,store_005,picker,evening,3,items_per_hour,36.78,45.98
emp_04228,Carlos Patel,store_018,picker,midday,5,items_per_hour,36.76,45.95
emp_00107,Sofia Lee,store_045,picker,morning,3,items_per_hour,36.75,45.94
emp_00592,Amara Patel,store_050,picker,morning,1,items_per_hour,36.73,45.91
emp_01826,Amara Carter,store_017,picker,morning,6,items_per_hour,36.72,45.9
emp_03982,Kai Smith,store_021,picker,midday,5,items_per_hour,36.72,45.9
emp_01606,Jalen Diaz,store_025,picker,evening,7,items_per_hour,36.72,45.9
emp_02787,Deja Brown,store_041,picker,evening,4,items_per_hour,36.72,45.9
emp_01038,Maya Young,store_004,picker,morning,4,items_per_hour,36.71,45.89
emp_04843,Fatima Smith,store_029,picker,evening,7,items_per_hour,36.69,45.86
emp_03978,Priya Shah,store_044,picker,midday,4,items_per_hour,36.68,45.85
emp_03964,Taylor Kim,store_005,picker,morning,7,items_per_hour,36.66,45.82
emp_01989,Olivia Diaz,store_046,picker,morning,9,items_per_hour,36.66,45.82
emp_01309,Aarav Young,store_045,picker,morning,6,items_per_hour,36.65,45.81
emp_00334,Olivia Chen,store_031,picker,morning,4,items_per_hour,36.65,45.81
emp_04313,Sarah Harris,store_025,picker,evening,5,items_per_hour,36.61,45.76
emp_03529,Chloe Chen,store_033,picker,morning,3,items_per_hour,36.61,45.76
emp_00803,Chloe Patel,store_025,picker,midday,7,items_per_hour,36.6,45.75
emp_02141,Daniel Thomas,store_012,picker,morning,6,items_per_hour,36.59,45.74
emp_00590,Fatima Smith,store_026,picker,morning,3,items_per_hour,36.59,45.74
emp_03892,Layla Miller,store_022,picker,morning,3,items_per_hour,36.58,45.73
emp_00594,Chloe Davis,store_036,picker,evening,6,items_per_hour,36.58,45.73
emp_01281,Layla Walker,store_003,picker,midday,8,items_per_hour,36.57,45.71
emp_00418,Bianca Chen,store_008,picker,midday,4,items_per_hour,36.57,45.71
emp_03614,Amara Brooks,store_039,picker,morning,9,items_per_hour,36.56,45.7
emp_04685,Layla Kim,store_024,picker,evening,7,items_per_hour,36.55,45.69
emp_01470,Sarah Shah,store_006,picker,evening,2,items_per_hour,36.54,45.67
emp_00812,Grace Nguyen,store_013,picker,evening,1,items_per_hour,36.52,45.65
emp_01603,Isaiah Robinson,store_022,picker,evening,9,items_per_hour,36.51,45.64
emp_00255,Maya Johnson,store_029,picker,midday,3,items_per_hour,36.51,45.64
emp_01214,Amara Miller,store_028,picker,morning,8,items_per_hour,36.5,45.62
emp_01649,Andre Chen,store_011,picker,evening,6,items_per_hour,36.5,45.62
emp_01318,Elena Shah,store_033,picker,evening,8,items_per_hour,36.48,45.6
emp_00465,Deja Brown,store_028,picker,morning,6,items_per_hour,36.47,45.59
emp_01706,Carlos Diaz,store_014,picker,morning,3,items_per_hour,36.46,45.57
emp_04336,Maya Singh,store_001,picker,midday,3,items_per_hour,36.46,45.57
emp_04585,Hannah Jones,store_017,picker,evening,5,items_per_hour,36.46,45.57
emp_01941,Zoe Smith,store_016,picker,evening,6,items_per_hour,36.45,45.56
emp_03879,Aisha Thomas,store_020,picker,morning,11,items_per_hour,36.45,45.56
emp_03561,Jordan Miller,store_003,picker,morning,6,items_per_hour,36.45,45.56
emp_00900,Andre Gupta,store_045,picker,midday,3,items_per_hour,36.44,45.55
emp_00538,Fatima Miller,store_035,picker,morning,2,items_per_hour,36.43,45.54
emp_03270,Ethan Baker,store_025,picker,evening,5,items_per_hour,36.43,45.54
emp_01791,Aarav Walker,store_010,picker,midday,1,items_per_hour,36.43,45.54
emp_04925,Sam Kim,store_016,picker,morning,3,items_per_hour,36.43,45.54
emp_02267,Noah Baker,store_050,picker,evening,4,items_per_hour,36.42,45.53
emp_03683,Priya Miller,store_044,picker,morning,2,items_per_hour,36.42,45.53
emp_01963,Amara Carter,store_010,picker,evening,4,items_per_hour,36.42,45.53
emp_03577,Carlos Miller,store_001,picker,evening,3,items_per_hour,36.4,45.5
emp_03861,Elena Lopez,store_046,picker,evening,3,items_per_hour,36.4,45.5
emp_01092,Bianca Diaz,store_046,picker,morning,5,items_per_hour,36.4,45.5
emp_02887,Olivia Lopez,store_013,picker,morning,4,items_per_hour,36.4,45.5
emp_02553,Liam Shah,store_009,picker,evening,4,items_per_hour,36.39,45.49
emp_04221,Isaiah Brooks,store_012,picker,midday,4,items_per_hour,36.38,45.48
emp_04026,Andre Johnson,store_014,picker,evening,6,items_per_hour,36.38,45.48
emp_02095,Ravi Thomas,store_037,picker,evening,6,items_per_hour,36.38,45.48
emp_04070,Carlos Nguyen,store_029,picker,evening,8,items_per_hour,36.36,45.45
emp_03634,Sarah Anderson,store_017,picker,midday,7,items_per_hour,36.36,45.45
emp_04177,Maya Gupta,store_048,picker,midday,1,items_per_hour,36.36,45.45
emp_02145,Priya Wilson,store_007,picker,evening,4,items_per_hour,36.35,45.44
emp_01209,Priya Brooks,store_013,picker,midday,3,items_per_hour,36.33,45.41
emp_04071,Elena Thomas,store_035,picker,morning,5,items_per_hour,36.33,45.41
emp_04145,Jordan Anderson,store_007,picker,morning,3,items_per_hour,36.33,45.41
emp_03745,Fatima Diaz,store_040,picker,midday,7,items_per_hour,36.32,45.4
emp_04999,Jordan Young,store_029,picker,evening,2,items_per_hour,36.32,45.4
emp_00067,Noah Smith,store_028,picker,morning,6,items_per_hour,36.31,45.39
emp_02174,Taylor Davis,store_033,picker,morning,4,items_per_hour,36.31,45.39
emp_04439,Grace Jones,store_043,picker,midday,3,items_per_hour,36.3,45.38
emp_03983,Zoe Jones,store_033,picker,midday,7,items_per_hour,36.29,45.36
emp_00977,Deja Young,store_039,picker,morning,6,items_per_hour,36.29,45.36
emp_01079,Sarah Singh,store_038,picker,morning,8,items_per_hour,36.27,45.34
emp_03811,Jordan Baker,store_031,picker,midday,7,items_per_hour,36.27,45.34
emp_02362,Isaiah Singh,store_050,picker,morning,4,items_per_hour,36.27,45.34
emp_02242,Deja Young,store_039,picker,midday,2,items_per_hour,36.25,45.31
emp_04380,Mia Harris,store_050,picker,midday,2,items_per_hour,36.25,45.31
emp_01744,Sarah Shah,store_012,picker,evening,9,items_per_hour,36.24,45.3
emp_02975,Daniel Johnson,store_026,picker,midday,2,items_per_hour,36.23,45.29
emp_01447,Daniel Anderson,store_044,picker,morning,8,items_per_hour,36.2,45.25
emp_01644,Zoe Thomas,store_033,picker,midday,12,items_per_hour,36.2,45.25
emp_04884,Liam Lopez,store_039,picker,morning,4,items_per_hour,36.17,45.21
emp_02545,Daniel Patel,store_026,picker,midday,4,items_per_hour,36.16,45.2
emp_02549,Daniel Harris,store_026,picker,morning,2,items_per_hour,36.16,45.2
emp_02456,Taylor Brooks,store_049,picker,evening,4,items_per_hour,36.15,45.19
emp_03512,Sofia Singh,store_002,picker,evening,5,items_per_hour,36.14,45.17
emp_04798,Maya Miller,store_039,picker,morning,6,items_per_hour,36.13,45.16
emp_02900,Andre Walker,store_047,picker,evening,8,items_per_hour,36.12,45.15
emp_02935,Sofia Jones,store_039,picker,evening,6,items_per_hour,36.11,45.14
emp_01633,Daniel Baker,store_031,picker,midday,4,items_per_hour,36.1,45.13
emp_04138,Mia Baker,store_014,picker,midday,8,items_per_hour,36.09,45.11
emp_03488,Mia Walker,store_012,picker,midday,6,items_per_hour,36.08,45.1
emp_00213,Layla Brown,store_039,picker,evening,4,items_per_hour,36.07,45.09
emp_03045,Aisha Martinez,store_025,picker,evening,4,items_per_hour,36.07,45.09
emp_01509,Ethan Shah,store_038,picker,morning,6,items_per_hour,36.06,45.08
emp_04047,Ben Thomas,store_005,picker,morning,4,items_per_hour,36.05,45.06
emp_02708,Amara Wilson,store_003,picker,midday,4,items_per_hour,36.05,45.06
emp_02786,Deja Brooks,store_033,picker,morning,4,items_per_hour,36.05,45.06
emp_00524,Olivia Chen,store_025,picker,midday,2,items_per_hour,36.04,45.05
emp_04366,Bianca Smith,store_009,picker,midday,4,items_per_hour,36.03,45.04
emp_00728,Elena Martinez,store_043,picker,morning,6,items_per_hour,36.01,45.01
emp_01235,Sam Carter,store_015,picker,midday,6,items_per_hour,36.0,45.0
emp_04061,Grace Nguyen,store_024,picker,midday,6,items_per_hour,36.0,45.0
emp_02421,Noah Diaz,store_024,picker,evening,8,items_per_hour,36.0,45.0
emp_02629,Liam Davis,store_043,picker,evening,6,items_per_hour,36.0,45.0
emp_04106,Kai Williams,store_045,picker,morning,4,items_per_hour,36.0,45.0
emp_00226,Daniel Williams,store_034,picker,morning,1,items_per_hour,36.0,45.0
emp_02511,Maya Nguyen,store_004,picker,midday,2,items_per_hour,36.0,45.0
emp_00495,Fatima Carter,store_009,picker,morning,1,items_per_hour,36.0,45.0
emp_00447,Ben Brown,store_045,picker,midday,7,items_per_hour,35.99,44.99
emp_04650,Bianca Jones,store_043,picker,evening,4,items_per_hour,35.99,44.99
emp_00090,Elena Harris,store_015,picker,morning,3,items_per_hour,35.96,44.95
emp_01877,Grace Harris,store_029,picker,morning,7,items_per_hour,35.95,44.94
emp_04255,Chloe Patel,store_027,picker,midday,4,items_per_hour,35.95,44.94
emp_02263,Chloe Patel,store_015,picker,morning,4,items_per_hour,35.93,44.91
emp_01340,Liam Gupta,store_038,picker,evening,8,items_per_hour,35.92,44.9
emp_01920,Kai Garcia,store_027,picker,evening,5,items_per_hour,35.92,44.9
emp_02383,Aisha Martinez,store_021,picker,midday,5,items_per_hour,35.91,44.89
emp_01024,Jalen Patel,store_049,picker,morning,4,items_per_hour,35.91,44.89
emp_00410,Daniel Harris,store_016,picker,evening,4,items_per_hour,35.91,44.89
emp_03091,Ethan Wilson,store_042,picker,midday,6,items_per_hour,35.89,44.86
emp_03777,Alex Baker,store_034,picker,morning,5,items_per_hour,35.89,44.86
emp_00240,Sarah Baker,store_002,picker,evening,5,items_per_hour,35.88,44.85
emp_04486,Jordan Chen,store_050,picker,evening,5,items_per_hour,35.86,44.82
emp_03463,Anika Chen,store_011,picker,evening,2,items_per_hour,35.86,44.82
emp_02034,Jordan Kim,store_006,picker,midday,8,items_per_hour,35.82,44.77
emp_00953,Isaiah Lee,store_006,picker,evening,4,items_per_hour,35.82,44.77
emp_04757,Jordan Patel,store_039,picker,morning,5,items_per_hour,35.81,44.76
emp_02188,Isaiah Baker,store_047,picker,midday,7,items_per_hour,35.81,44.76
emp_03417,Priya Miller,store_003,picker,midday,5,items_per_hour,35.8,44.75
emp_02695,Zoe Robinson,store_016,picker,morning,3,items_per_hour,35.79,44.74
emp_01692,Kai Davis,store_036,picker,morning,7,items_per_hour,35.79,44.74
emp_03803,Daniel Garcia,store_013,picker,morning,3,items_per_hour,35.79,44.74
emp_04707,Isaiah Smith,store_026,picker,midday,2,items_per_hour,35.77,44.71
emp_04687,Kai Walker,store_032,picker,evening,4,items_per_hour,35.75,44.69
emp_04354,Elena Walker,store_014,picker,morning,7,items_per_hour,35.75,44.69
emp_03430,Kai Chen,store_044,picker,morning,2,items_per_hour,35.75,44.69
emp_00847,Anika Chen,store_046,picker,morning,7,items_per_hour,35.73,44.66
emp_00178,Maya Walker,store_006,picker,morning,5,items_per_hour,35.73,44.66
emp_04460,Sam Shah,store_014,picker,midday,4,items_per_hour,35.72,44.65
emp_02185,Kai Anderson,store_044,picker,evening,4,items_per_hour,35.71,44.64
emp_01563,Priya Anderson,store_026,picker,evening,4,items_per_hour,35.7,44.62
emp_02259,Deja Young,store_045,picker,morning,3,items_per_hour,35.7,44.62
emp_03746,Deja Carter,store_013,picker,morning,4,items_per_hour,35.69,44.61
emp_02661,Deja Shah,store_011,picker,midday,5,items_per_hour,35.68,44.6
emp_01819,Carlos Walker,store_031,picker,morning,2,items_per_hour,35.68,44.6
emp_02781,Jalen Gupta,store_025,picker,midday,4,items_per_hour,35.68,44.6
emp_00427,Grace Gupta,store_047,picker,morning,4,items_per_hour,35.67,44.59
emp_00272,Daniel Nguyen,store_035,picker,evening,4,items_per_hour,35.66,44.57
emp_03837,Carlos Anderson,store_034,picker,midday,2,items_per_hour,35.66,44.57
emp_04499,Zoe Robinson,store_031,picker,midday,5,items_per_hour,35.65,44.56
emp_03419,Priya Wilson,store_050,picker,midday,4,items_per_hour,35.64,44.55
emp_01386,Sofia Anderson,store_012,picker,morning,3,items_per_hour,35.63,44.54
emp_04197,Ravi Carter,store_050,picker,morning,1,items_per_hour,35.62,44.52
emp_02344,Sam Young,store_045,picker,midday,2,items_per_hour,35.62,44.52
emp_00394,Sofia Nguyen,store_021,picker,morning,9,items_per_hour,35.61,44.51
emp_01900,Alex Young,store_049,picker,evening,4,items_per_hour,35.61,44.51
emp_00065,Olivia Miller,store_031,picker,evening,6,items_per_hour,35.6,44.5
emp_04671,Elena Miller,store_038,picker,midday,6,items_per_hour,35.58,44.47
emp_01751,Noah Jones,store_018,picker,morning,6,items_per_hour,35.58,44.47
emp_00136,Olivia Nguyen,store_010,picker,evening,4,items_per_hour,35.58,44.47
emp_01531,Carlos Carter,store_017,picker,midday,4,items_per_hour,35.57,44.46
emp_02580,Zoe Diaz,store_026,picker,morning,1,items_per_hour,35.56,44.45
emp_00150,Andre Carter,store_008,picker,morning,6,items_per_hour,35.55,44.44
emp_02536,Andre Chen,store_014,picker,morning,3,items_per_hour,35.55,44.44
emp_04521,Hannah Harris,store_017,picker,morning,9,items_per_hour,35.55,44.44
emp_03626,Elena Shah,store_010,picker,evening,6,items_per_hour,35.55,44.44
emp_03151,Kai Nguyen,store_024,picker,evening,10,items_per_hour,35.54,44.42
emp_00357,Sam Brown,store_023,picker,evening,7,items_per_hour,35.53,44.41
emp_01630,Daniel Garcia,store_046,picker,morning,6,items_per_hour,35.52,44.4
emp_03688,Ravi Kim,store_037,picker,morning,5,items_per_hour,35.51,44.39
emp_02392,Ethan Young,store_048,picker,evening,5,items_per_hour,35.5,44.38
