employee_id,store_id,name,role,shift,hire_date,skill_factor
emp_03934,store_048,Sarah Walker,stager,evening,2021-07-01,0.995
emp_03935,store_035,Ben Nguyen,picker,morning,2021-12-02,1.178
emp_03936,store_002,Priya Lopez,stager,morning,2022-03-21,0.772
emp_03937,store_013,Sarah Davis,dispenser,evening,2021-09-30,1.155
emp_03938,store_014,Noah Gupta,stager,midday,2021-03-23,1.197
emp_03939,store_012,Daniel Williams,dispenser,midday,2025-07-05,1.124
emp_03940,store_030,Deja Garcia,picker,morning,2023-06-19,0.933
emp_03941,store_031,Fatima Smith,dispenser,evening,2022-11-24,0.819
emp_03942,store_042,Carlos Diaz,picker,evening,2022-01-09,0.826
emp_03943,store_002,Andre Kim,stager,evening,2022-01-22,0.996
emp_03944,store_015,Deja Martinez,stager,midday,2022-08-24,1.42
emp_03945,store_009,Zoe Carter,picker,evening,2021-01-19,0.932
emp_03946,store_044,Kai Wilson,picker,morning,2022-11-04,1.225
emp_03947,store_018,Ravi Harris,stager,midday,2024-03-10,1.111
emp_03948,store_045,Andre Davis,stager,evening,2022-03-29,1.114
emp_03949,store_008,Jalen Diaz,picker,morning,2024-10-11,0.967
emp_03950,store_010,Priya Robinson,picker,evening,2025-05-15,0.844
emp_03951,store_010,Ethan Davis,dispenser,morning,2023-04-29,0.821
emp_03952,store_047,Alex Jones,picker,midday,2022-09-04,1.008
emp_03953,store_047,Ethan Miller,picker,midday,2021-04-18,1.154
emp_03954,store_016,Alex Harris,picker,evening,2022-10-04,0.922
emp_03955,store_011,Jalen Brooks,stager,evening,2025-08-15,1.025
emp_03956,store_003,Jordan Smith,stager,morning,2021-09-28,0.917
emp_03957,store_032,Sarah Walker,picker,midday,2023-11-03,0.854
emp_03958,store_011,Olivia Carter,picker,midday,2024-03-11,0.712
emp_03959,store_001,Alex Diaz,dispenser,evening,2023-04-10,0.915
emp_03960,store_013,Liam Robinson,dispenser,midday,2025-06-18,1.04
emp_03961,store_017,Ravi Garcia,dispenser,midday,2024-05-03,0.983
emp_03962,store_032,Ethan Brown,stager,evening,2022-03-22,0.871
emp_03963,store_038,Isaiah Williams,stager,evening,2025-06-06,0.834
emp_03964,store_005,Taylor Kim,picker,morning,2024-04-21,0.921
emp_03965,store_048,Jalen Patel,stager,evening,2025-06-28,0.945
emp_03966,store_043,Olivia Thomas,picker,midday,2022-08-31,1.127
emp_03967,store_014,Hannah Young,picker,midday,2021-07-27,0.987
emp_03968,store_009,Andre Shah,picker,morning,2022-11-06,0.58
emp_03969,store_040,Aisha Anderson,picker,evening,2021-05-30,1.105
emp_03970,store_012,Priya Smith,stager,evening,2021-12-01,0.953
emp_03971,store_009,Jordan Lopez,dispenser,midday,2021-12-20,1.174
emp_03972,store_041,Noah Singh,picker,midday,2025-03-09,0.609
emp_03973,store_033,Taylor Martinez,stager,morning,2021-09-21,1.177
emp_03974,store_014,Sarah Baker,picker,midday,2024-09-08,1.075
emp_03975,store_035,Amara Jones,dispenser,evening,2021-06-07,0.96
emp_03976,store_047,Hannah Nguyen,picker,evening,2023-01-28,1.154
emp_03977,store_026,Isaiah Jones,picker,morning,2025-03-23,0.997
emp_03978,store_044,Priya Shah,picker,midday,2024-06-30,0.791
emp_03979,store_018,Grace Anderson,stager,evening,2023-06-30,1.03
emp_03980,store_010,Bianca Baker,picker,evening,2021-05-02,0.9
emp_03981,store_037,Carlos Anderson,dispenser,morning,2023-05-08,0.863
emp_03982,store_021,Kai Smith,picker,midday,2024-11-02,1.078
emp_03983,store_033,Zoe Jones,picker,midday,2022-11-03,0.967
emp_03984,store_049,Sofia Johnson,stager,morning,2021-12-19,1.185
emp_03985,store_017,Mia Martinez,picker,midday,2022-11-23,0.997
emp_03986,store_034,Olivia Walker,dispenser,evening,2021-09-29,1.019
emp_03987,store_019,Liam Garcia,stager,midday,2021-08-07,0.897
emp_03988,store_010,Hannah Wilson,picker,midday,2022-06-17,1.129
emp_03989,store_005,Jalen Anderson,stager,morning,2025-06-30,0.846
emp_03990,store_013,Olivia Miller,picker,midday,2021-02-04,0.904
emp_03991,store_033,Alex Smith,dispenser,morning,2023-07-16,1.153
emp_03992,store_002,Olivia Davis,dispenser,morning,2024-06-28,0.746
emp_03993,store_020,Taylor Robinson,dispenser,midday,2021-05-05,0.96
emp_03994,store_012,Layla Smith,picker,morning,2024-01-13,1.354
emp_03995,store_040,Isaiah Smith,stager,morning,2022-03-12,1.076
emp_03996,store_018,Aarav Nguyen,stager,midday,2024-07-30,1.42
emp_03997,store_005,Sofia Carter,dispenser,midday,2022-11-21,0.818
emp_03998,store_010,Bianca Davis,stager,midday,2023-03-09,1.028
emp_03999,store_040,Alex Lee,picker,morning,2022-12-26,1.139
emp_04000,store_049,Sofia Gupta,dispenser,evening,2021-01-30,1.012
emp_04001,store_037,Hannah Shah,picker,morning,2022-11-21,0.748
emp_04002,store_038,Alex Carter,dispenser,evening,2023-06-05,0.694
emp_04003,store_001,Alex Walker,picker,morning,2021-07-04,0.906
emp_04004,store_023,Carlos Harris,dispenser,evening,2022-07-29,0.915
emp_04005,store_040,Jordan Carter,dispenser,morning,2022-04-11,1.104
emp_04006,store_007,Ravi Shah,stager,midday,2023-08-23,1.011
emp_04007,store_019,Bianca Shah,picker,midday,2021-05-17,0.787
emp_04008,store_033,Isaiah Shah,dispenser,evening,2025-01-17,1.054
emp_04009,store_011,Carlos Williams,picker,evening,2022-10-18,0.732
emp_04010,store_042,Noah Singh,picker,evening,2025-07-09,0.999
emp_04011,store_018,Fatima Chen,picker,midday,2021-03-05,0.895
emp_04012,store_048,Mia Singh,stager,evening,2025-03-30,1.058
emp_04013,store_018,Zoe Davis,picker,morning,2023-06-28,0.84
emp_04014,store_013,Mia Jones,stager,morning,2024-04-24,1.088
emp_04015,store_014,Maya Brooks,stager,evening,2025-06-23,0.848
emp_04016,store_049,Taylor Carter,picker,midday,2025-05-15,0.811
emp_04017,store_010,Jordan Kim,dispenser,evening,2024-01-29,1.132
emp_04018,store_038,Olivia Carter,dispenser,morning,2021-10-01,0.734
emp_04019,store_030,Ravi Patel,stager,evening,2024-04-01,1.034
emp_04020,store_002,Daniel Diaz,dispenser,midday,2024-10-23,1.178
emp_04021,store_037,Priya Harris,picker,midday,2025-06-26,0.926
emp_04022,store_046,Ravi Baker,picker,evening,2024-02-05,0.724
emp_04023,store_018,Hannah Brooks,dispenser,evening,2025-06-09,1.21
emp_04024,store_029,Kai Harris,picker,morning,2024-04-30,0.979
emp_04025,store_034,Alex Williams,picker,midday,2025-03-14,1.134
emp_04026,store_014,Andre Johnson,picker,evening,2021-05-13,0.709
emp_04027,store_021,Maya Martinez,picker,evening,2025-04-10,1.197
emp_04028,store_046,Daniel Jones,stager,evening,2022-03-07,1.075
emp_04029,store_033,Zoe Anderson,picker,morning,2021-02-04,0.836
emp_04030,store_044,Anika Carter,picker,morning,2024-04-30,0.988
emp_04031,store_026,Aisha Robinson,stager,midday,2025-02-20,1.159
emp_04032,store_006,Ben Carter,picker,evening,2024-08-18,1.34
emp_04033,store_035,Ben Martinez,picker,morning,2025-07-29,0.823
emp_04034,store_002,Sofia Anderson,stager,midday,2023-03-06,1.152
emp_04035,store_046,Bianca Baker,stager,midday,2024-04-15,1.043
emp_04036,store_009,Chloe Nguyen,picker,evening,2021-10-22,0.991
emp_04037,store_025,Taylor Shah,stager,midday,2024-09-16,1.089
emp_04038,store_020,Sam Baker,stager,morning,2025-01-01,0.929
emp_04039,store_021,Olivia Wilson,picker,evening,2025-05-23,0.823
emp_04040,store_047,Elena Harris,dispenser,midday,2024-11-15,1.01
emp_04041,store_029,Ben Thomas,picker,morning,2025-07-08,0.883
emp_04042,store_043,Ethan Brown,dispenser,midday,2022-11-06,1.01
emp_04043,store_022,Ravi Shah,stager,morning,2023-01-03,0.886
emp_04044,store_009,Zoe Lopez,stager,evening,2024-05-20,0.752
emp_04045,store_044,Isaiah Garcia,dispenser,morning,2022-09-30,1.022
emp_04046,store_024,Ethan Brown,dispenser,morning,2022-09-30,1.126
emp_04047,store_005,Ben Thomas,picker,morning,2022-04-10,0.948
emp_04048,store_042,Amara Davis,dispenser,midday,2024-01-03,1.005
emp_04049,store_029,Andre Smith,picker,morning,2024-04-08,0.889
emp_04050,store_041,Ravi Patel,picker,midday,2024-01-07,0.885
emp_04051,store_004,Jordan Walker,dispenser,evening,2022-07-01,1.143
emp_04052,store_023,Jalen Garcia,picker,midday,2023-08-27,1.178
emp_04053,store_037,Fatima Williams,dispenser,midday,2025-01-26,1.268
emp_04054,store_028,Aisha Brooks,dispenser,midday,2022-03-23,1.042
emp_04055,store_009,Taylor Shah,stager,morning,2021-09-01,0.733
emp_04056,store_023,Sofia Johnson,stager,midday,2024-12-17,1.034
emp_04057,store_011,Ravi Diaz,stager,morning,2023-11-09,0.974
emp_04058,store_026,Ethan Singh,dispenser,morning,2021-10-07,0.914
emp_04059,store_037,Jordan Robinson,dispenser,morning,2025-08-10,0.925
emp_04060,store_015,Jordan Brooks,picker,midday,2025-02-17,1.134
emp_04061,store_024,Grace Nguyen,picker,midday,2025-06-21,0.85
emp_04062,store_025,Sam Davis,picker,midday,2022-08-21,1.215
emp_04063,store_025,Bianca Johnson,dispenser,evening,2024-07-18,0.96
emp_04064,store_037,Jalen Robinson,picker,morning,2024-07-08,0.846
emp_04065,store_032,Bianca Kim,picker,morning,2023-06-25,1.335
emp_04066,store_001,Daniel Young,picker,morning,2021-06-07,0.847
emp_04067,store_033,Jalen Young,stager,morning,2022-04-12,0.833
emp_04068,store_049,Isaiah Shah,picker,midday,2023-03-03,1.114
emp_04069,store_045,Ethan Singh,dispenser,midday,2025-07-19,0.966
emp_04070,store_029,Carlos Nguyen,picker,evening,2021-09-14,0.882
emp_04071,store_035,Elena Thomas,picker,morning,2025-07-21,0.721
emp_04072,store_010,Liam Smith,picker,morning,2024-03-23,0.58
emp_04073,store_047,Bianca Miller,stager,morning,2023-05-02,0.779
emp_04074,store_025,Bianca Patel,picker,evening,2023-02-13,1.196
emp_04075,store_027,Kai Smith,picker,midday,2022-05-08,1.008
emp_04076,store_018,Alex Carter,picker,morning,2021-10-01,0.997
emp_04077,store_044,Alex Brooks,stager,morning,2025-01-25,1.041
emp_04078,store_029,Fatima Young,dispenser,midday,2023-09-27,1.217
emp_04079,store_023,Ravi Patel,stager,morning,2022-11-02,1.181
emp_04080,store_010,Isaiah Williams,stager,midday,2021-09-04,1.018
emp_04081,store_018,Liam Brooks,picker,midday,2022-09-15,0.918
emp_04082,store_026,Priya Young,dispenser,midday,2021-10-14,0.926
emp_04083,store_025,Sofia Thomas,dispenser,morning,2023-02-17,1.121
emp_04084,store_014,Liam Smith,picker,evening,2023-02-21,1.1
emp_04085,store_040,Deja Lopez,stager,evening,2023-06-18,0.833
emp_04086,store_025,Hannah Walker,dispenser,morning,2022-09-04,1.212
emp_04087,store_039,Kai Anderson,picker,morning,2025-03-02,1.066
emp_04088,store_022,Ethan Williams,picker,midday,2025-05-16,1.309
emp_04089,store_019,Sarah Carter,dispenser,morning,2023-12-29,0.993
emp_04090,store_035,Aarav Gupta,picker,midday,2025-03-27,1.202
emp_04091,store_016,Isaiah Jones,dispenser,evening,2025-02-22,1.333
emp_04092,store_045,Sarah Gupta,picker,evening,2025-08-26,1.147
emp_04093,store_013,Sam Martinez,picker,evening,2023-08-14,1.104
emp_04094,store_038,Ethan Brooks,dispenser,morning,2024-11-10,1.068
emp_04095,store_001,Ravi Lopez,picker,evening,2023-06-11,0.886
emp_04096,store_028,Elena Baker,picker,evening,2023-12-19,0.935
emp_04097,store_024,Sarah Diaz,picker,morning,2022-10-02,1.239
emp_04098,store_014,Kai Brooks,stager,morning,2022-05-28,1.094
emp_04099,store_015,Ben Walker,picker,morning,2023-09-23,0.904
emp_04100,store_036,Sam Brown,picker,morning,2024-06-13,0.979
emp_04101,store_043,Carlos Harris,picker,midday,2021-04-19,0.834
emp_04102,store_027,Aarav Carter,stager,midday,2025-08-11,0.974
emp_04103,store_038,Andre Johnson,stager,midday,2022-01-03,1.01
emp_04104,store_046,Aarav Jones,stager,morning,2021-04-19,1.291
emp_04105,store_012,Layla Robinson,picker,evening,2022-11-18,1.075
emp_04106,store_045,Kai Williams,picker,morning,2021-12-11,1.173
emp_04107,store_019,Aisha Jones,stager,midday,2023-09-11,1.232
emp_04108,store_003,Andre Garcia,picker,midday,2025-02-21,1.16
emp_04109,store_038,Noah Kim,stager,morning,2022-02-26,1.42
emp_04110,store_048,Carlos Carter,picker,morning,2022-07-24,1.055
emp_04111,store_003,Carlos Chen,picker,evening,2021-12-27,0.864
emp_04112,store_004,Carlos Robinson,picker,morning,2021-07-15,1.292
emp_04113,store_043,Bianca Thomas,stager,morning,2022-06-09,1.015
emp_04114,store_035,Fatima Nguyen,picker,morning,2022-01-30,0.689
emp_04115,store_015,Bianca Walker,stager,morning,2021-11-21,0.874
emp_04116,store_016,Hannah Harris,stager,midday,2024-10-23,1.146
emp_04117,store_019,Noah Gupta,picker,midday,2024-06-02,1.021
emp_04118,store_029,Aarav Chen,picker,midday,2024-04-10,1.1
emp_04119,store_033,Amara Smith,picker,evening,2023-01-01,1.034
emp_04120,store_016,Sam Robinson,picker,evening,2023-08-28,1.093
emp_04121,store_041,Maya Chen,dispenser,evening,2023-08-25,1.056
emp_04122,store_015,Anika Harris,picker,evening,2021-12-30,0.884
emp_04123,store_025,Andre Garcia,dispenser,midday,2025-04-14,0.758
emp_04124,store_025,Maya Walker,dispenser,morning,2024-08-02,1.166
emp_04125,store_033,Ben Garcia,picker,midday,2025-05-23,1.144
emp_04126,store_024,Noah Wilson,picker,evening,2024-11-30,0.916
emp_04127,store_024,Isaiah Thomas,picker,midday,2023-06-09,1.2
emp_04128,store_047,Fatima Harris,picker,morning,2024-02-24,0.808
emp_04129,store_038,Layla Smith,stager,morning,2021-11-12,0.949
emp_04130,store_019,Mia Lopez,picker,evening,2021-11-05,0.844
emp_04131,store_020,Sam Wilson,picker,evening,2024-11-30,0.908
emp_04132,store_027,Fatima Harris,dispenser,midday,2022-03-12,1.015
emp_04133,store_043,Priya Diaz,picker,evening,2024-03-29,0.82
emp_04134,store_002,Ben Jones,picker,evening,2024-01-08,0.943
emp_04135,store_010,Andre Kim,picker,morning,2022-12-27,0.776
emp_04136,store_015,Taylor Brooks,stager,morning,2023-03-18,1.042
emp_04137,store_033,Grace Anderson,stager,midday,2025-07-10,0.977
emp_04138,store_014,Mia Baker,picker,midday,2024-11-16,0.935
emp_04139,store_011,Isaiah Miller,dispenser,evening,2023-05-18,1.056
emp_04140,store_031,Aisha Miller,dispenser,morning,2023-03-03,0.621
emp_04141,store_047,Bianca Gupta,picker,midday,2025-05-25,1.022
emp_04142,store_013,Jordan Walker,stager,midday,2023-03-24,1.082
emp_04143,store_012,Daniel Jones,picker,evening,2022-08-31,0.984
emp_04144,store_023,Ethan Williams,stager,morning,2024-05-09,1.088
emp_04145,store_007,Jordan Anderson,picker,morning,2023-03-21,0.997
emp_04146,store_037,Anika Shah,picker,morning,2022-01-07,0.788
emp_04147,store_042,Sam Brooks,picker,evening,2023-04-20,1.216
emp_04148,store_029,Aisha Kim,dispenser,evening,2024-02-02,0.865
emp_04149,store_015,Ben Jones,picker,morning,2021-12-14,1.014
emp_04150,store_023,Aisha Brown,dispenser,midday,2025-05-09,1.076
emp_04151,store_046,Alex Thomas,picker,morning,2022-02-03,0.792
emp_04152,store_015,Isaiah Davis,picker,midday,2024-09-25,0.845
emp_04153,store_027,Isaiah Miller,dispenser,morning,2022-07-31,0.94
emp_04154,store_003,Hannah Brooks,dispenser,evening,2021-05-08,0.91
emp_04155,store_005,Andre Garcia,dispenser,evening,2021-07-06,0.888
emp_04156,store_007,Jalen Nguyen,picker,evening,2024-12-25,1.004
emp_04157,store_038,Jordan Robinson,stager,morning,2021-03-21,1.031
emp_04158,store_010,Olivia Wilson,picker,midday,2021-09-01,1.018
emp_04159,store_026,Andre Young,dispenser,evening,2024-05-18,1.266
emp_04160,store_003,Chloe Brown,picker,morning,2022-06-13,0.999
emp_04161,store_033,Hannah Young,dispenser,morning,2021-05-03,1.124
emp_04162,store_014,Andre Kim,picker,morning,2024-11-25,0.946
emp_04163,store_031,Ben Davis,stager,evening,2023-02-22,0.912
emp_04164,store_004,Sarah Brown,picker,evening,2021-06-26,0.838
emp_04165,store_032,Ben Nguyen,picker,evening,2022-09-26,1.2
emp_04166,store_002,Jordan Young,dispenser,midday,2024-10-02,0.805
emp_04167,store_001,Anika Gupta,picker,morning,2021-09-02,1.186
emp_04168,store_009,Sam Wilson,dispenser,evening,2022-09-05,0.917
emp_04169,store_021,Ethan Kim,picker,midday,2023-11-11,0.754
emp_04170,store_024,Jalen Wilson,picker,midday,2022-01-20,1.024
emp_04171,store_039,Alex Robinson,picker,midday,2022-09-10,0.611
emp_04172,store_040,Mia Brown,dispenser,evening,2022-08-10,0.862
emp_04173,store_011,Amara Brooks,picker,evening,2022-05-02,1.086
emp_04174,store_006,Ethan Harris,dispenser,morning,2023-04-22,1.121
emp_04175,store_039,Andre Kim,stager,evening,2022-06-03,1.1
emp_04176,store_023,Kai Chen,picker,evening,2023-10-15,0.978
emp_04177,store_048,Maya Gupta,picker,midday,2025-01-15,1.078
emp_04178,store_005,Sam Nguyen,dispenser,evening,2024-05-08,1.04
emp_04179,store_046,Liam Kim,stager,midday,2024-05-23,0.648
emp_04180,store_019,Fatima Baker,picker,morning,2023-01-27,0.954
emp_04181,store_007,Priya Lee,stager,midday,2024-09-20,0.821
emp_04182,store_026,Maya Thomas,picker,evening,2022-08-30,0.813
emp_04183,store_010,Anika Lee,dispenser,morning,2023-03-10,1.092
emp_04184,store_026,Maya Jones,picker,midday,2021-02-23,1.209
emp_04185,store_017,Alex Brooks,picker,midday,2024-09-01,1.034
emp_04186,store_018,Fatima Anderson,picker,midday,2023-11-09,1.002
emp_04187,store_042,Alex Walker,dispenser,evening,2023-11-15,0.911
emp_04188,store_029,Ben Young,dispenser,morning,2021-01-08,1.048
emp_04189,store_041,Amara Shah,dispenser,midday,2025-07-06,0.83
emp_04190,store_049,Carlos Miller,picker,morning,2021-01-16,1.105
emp_04191,store_031,Bianca Johnson,picker,evening,2021-11-27,1.091
emp_04192,store_009,Chloe Chen,picker,morning,2024-02-13,1.239
emp_04193,store_010,Chloe Martinez,picker,morning,2023-01-04,0.824
emp_04194,store_039,Jordan Baker,stager,morning,2022-07-13,0.959
emp_04195,store_006,Bianca Diaz,picker,midday,2025-05-21,1.001
emp_04196,store_007,Grace Johnson,stager,evening,2021-03-02,0.874
emp_04197,store_050,Ravi Carter,picker,morning,2025-04-19,0.884
emp_04198,store_042,Carlos Williams,picker,morning,2025-06-10,1.253
emp_04199,store_028,Maya Lopez,picker,evening,2021-03-25,0.76
emp_04200,store_039,Zoe Diaz,stager,morning,2021-09-19,0.712
emp_04201,store_035,Ben Patel,picker,midday,2024-12-29,1.305
emp_04202,store_022,Andre Patel,picker,midday,2025-04-04,1.15
emp_04203,store_009,Hannah Gupta,dispenser,midday,2024-02-13,0.653
emp_04204,store_027,Jalen Smith,dispenser,evening,2021-09-21,0.977
emp_04205,store_036,Fatima Anderson,picker,midday,2022-03-31,1.164
emp_04206,store_049,Aisha Shah,picker,morning,2023-08-10,1.097
emp_04207,store_036,Fatima Williams,stager,evening,2024-06-24,1.067
emp_04208,store_047,Ravi Garcia,dispenser,morning,2025-08-11,1.06
emp_04209,store_047,Layla Miller,picker,midday,2022-12-07,0.875
emp_04210,store_032,Jordan Singh,dispenser,morning,2024-01-21,0.936
emp_04211,store_049,Olivia Patel,picker,midday,2024-03-06,0.768
emp_04212,store_041,Jordan Johnson,picker,morning,2023-12-01,0.88
emp_04213,store_039,Amara Jones,dispenser,midday,2023-05-11,0.859
emp_04214,store_030,Ravi Thomas,picker,midday,2023-01-31,1.067
emp_04215,store_029,Ravi Kim,dispenser,morning,2022-04-02,1.121
emp_04216,store_027,Andre Gupta,stager,evening,2024-02-05,1.07
emp_04217,store_004,Isaiah Davis,picker,midday,2025-01-20,1.006
emp_04218,store_026,Daniel Robinson,stager,evening,2023-03-26,1.032
emp_04219,store_019,Deja Harris,picker,morning,2023-12-25,0.705
emp_04220,store_019,Grace Smith,stager,morning,2022-05-29,1.076
emp_04221,store_012,Isaiah Brooks,picker,midday,2024-12-23,0.728
emp_04222,store_009,Layla Harris,picker,morning,2023-03-27,0.979
emp_04223,store_039,Jalen Wilson,picker,evening,2021-02-28,0.864
emp_04224,store_025,Sofia Nguyen,picker,midday,2021-01-31,0.97
emp_04225,store_011,Ethan Diaz,picker,evening,2021-10-23,0.961
emp_04226,store_040,Jalen Johnson,dispenser,morning,2022-04-01,1.042
emp_04227,store_006,Zoe Jones,picker,morning,2021-04-05,0.716
emp_04228,store_018,Carlos Patel,picker,midday,2023-03-15,0.931
emp_04229,store_012,Ravi Chen,dispenser,morning,2023-09-22,0.92
emp_04230,store_019,Carlos Williams,dispenser,morning,2021-02-24,0.799
emp_04231,store_020,Deja Young,picker,morning,2023-01-06,0.643
emp_04232,store_044,Deja Young,picker,midday,2023-02-23,1.082
emp_04233,store_039,Noah Diaz,picker,morning,2025-08-06,1.191
emp_04234,store_023,Ethan Brown,stager,morning,2024-04-15,0.764
emp_04235,store_011,Liam Anderson,picker,morning,2021-11-06,0.91
emp_04236,store_003,Amara Brown,picker,evening,2022-05-06,1.264
emp_04237,store_042,Sofia Brooks,picker,evening,2021-05-07,0.92
emp_04238,store_001,Aisha Chen,picker,evening,2024-04-06,1.082
emp_04239,store_042,Layla Jones,picker,evening,2025-01-10,1.073
emp_04240,store_044,Sofia Brooks,picker,evening,2025-02-24,1.053
emp_04241,store_024,Ravi Nguyen,picker,evening,2025-07-21,0.991
emp_04242,store_010,Jalen Walker,picker,midday,2025-01-28,0.993
emp_04243,store_014,Sam Lee,picker,evening,2025-04-23,1.04
emp_04244,store_005,Mia Gupta,picker,midday,2025-02-12,1.408
emp_04245,store_019,Bianca Patel,dispenser,midday,2025-03-31,0.738
emp_04246,store_023,Ben Brooks,picker,evening,2023-07-14,1.096
emp_04247,store_032,Amara Johnson,picker,morning,2024-09-11,0.851
emp_04248,store_031,Olivia Brooks,stager,morning,2021-02-24,1.081
emp_04249,store_037,Kai Lopez,picker,evening,2021-04-23,1.213
emp_04250,store_027,Amara Carter,stager,morning,2022-05-19,1.129
emp_04251,store_005,Ravi Anderson,stager,midday,2024-07-12,0.826
emp_04252,store_031,Ethan Harris,stager,morning,2021-10-05,1.142
emp_04253,store_010,Chloe Brooks,picker,morning,2023-02-15,0.802
emp_04254,store_041,Jalen Robinson,picker,evening,2023-01-23,1.017
emp_04255,store_027,Chloe Patel,picker,midday,2022-01-30,0.933
emp_04256,store_002,Grace Lee,picker,midday,2025-05-02,1.001
emp_04257,store_016,Chloe Wilson,stager,morning,2024-12-10,0.66
emp_04258,store_045,Chloe Garcia,picker,midday,2022-12-07,0.918
emp_04259,store_039,Ethan Carter,stager,midday,2025-03-27,0.844
emp_04260,store_035,Ben Lopez,stager,evening,2024-02-09,0.998
emp_04261,store_013,Andre Young,dispenser,midday,2022-03-07,0.854
emp_04262,store_034,Ben Brown,picker,midday,2024-09-28,1.003
emp_04263,store_002,Priya Jones,dispenser,midday,2022-01-12,1.032
emp_04264,store_028,Fatima Wilson,picker,midday,2021-05-11,0.91
emp_04265,store_010,Liam Diaz,picker,morning,2023-09-29,1.139
emp_04266,store_024,Kai Thomas,stager,midday,2024-06-10,0.994
emp_04267,store_031,Jalen Nguyen,dispenser,midday,2021-11-24,0.989
emp_04268,store_011,Jalen Singh,picker,midday,2025-08-28,1.172
emp_04269,store_008,Aarav Kim,picker,evening,2021-09-23,0.927
emp_04270,store_037,Mia Miller,picker,midday,2021-08-13,1.048
emp_04271,store_010,Carlos Thomas,dispenser,midday,2023-05-06,1.158
emp_04272,store_046,Fatima Smith,picker,midday,2024-12-09,1.056
emp_04273,store_002,Isaiah Wilson,stager,morning,2021-05-30,0.904
emp_04274,store_009,Jordan Kim,stager,evening,2023-01-31,0.944
emp_04275,store_001,Sofia Lee,picker,evening,2024-11-13,1.031
emp_04276,store_045,Aarav Gupta,stager,midday,2023-10-07,0.871
emp_04277,store_047,Bianca Wilson,stager,evening,2022-08-20,1.054
emp_04278,store_045,Sam Anderson,stager,morning,2022-04-17,0.932
emp_04279,store_042,Chloe Thomas,stager,morning,2022-01-31,1.089
emp_04280,store_029,Chloe Singh,stager,morning,2024-03-08,1.099
emp_04281,store_045,Noah Lopez,stager,midday,2025-04-18,0.897
emp_04282,store_047,Noah Davis,picker,midday,2024-07-14,1.233
emp_04283,store_015,Zoe Kim,stager,morning,2021-01-09,1.163
emp_04284,store_008,Carlos Young,picker,morning,2021-02-25,0.772
emp_04285,store_004,Taylor Garcia,dispenser,morning,2023-03-06,0.964
emp_04286,store_017,Ethan Davis,dispenser,morning,2023-05-17,0.81
emp_04287,store_029,Taylor Chen,stager,evening,2024-01-12,0.716
emp_04288,store_039,Anika Singh,picker,morning,2023-02-20,1.264
emp_04289,store_001,Jalen Young,dispenser,midday,2024-05-12,0.922
emp_04290,store_009,Maya Kim,picker,midday,2024-03-09,0.906
emp_04291,store_046,Hannah Patel,dispenser,midday,2025-04-13,1.078
emp_04292,store_006,Ethan Johnson,dispenser,morning,2025-08-17,1.068
emp_04293,store_042,Layla Gupta,dispenser,midday,2021-08-13,1.045
emp_04294,store_031,Zoe Singh,picker,evening,2024-12-21,0.954
emp_04295,store_042,Zoe Smith,picker,evening,2024-03-27,1.08
emp_04296,store_041,Alex Gupta,stager,midday,2024-07-30,0.922
emp_04297,store_005,Liam Jones,picker,midday,2023-11-09,1.11
emp_04298,store_022,Ethan Williams,picker,midday,2022-01-27,1.045
emp_04299,store_034,Ethan Lopez,stager,midday,2023-07-28,1.154
emp_04300,store_021,Amara Davis,picker,morning,2024-07-02,1.116
emp_04301,store_041,Kai Jones,picker,midday,2023-07-06,1.17
emp_04302,store_008,Ravi Miller,picker,midday,2021-03-15,0.909
emp_04303,store_006,Sam Walker,dispenser,evening,2021-07-30,0.928
emp_04304,store_026,Zoe Singh,dispenser,evening,2024-08-15,0.942
emp_04305,store_046,Ben Johnson,picker,evening,2023-03-09,0.949
emp_04306,store_028,Zoe Kim,dispenser,morning,2021-06-24,0.837
emp_04307,store_037,Liam Nguyen,stager,evening,2024-12-30,1.073
emp_04308,store_034,Elena Chen,picker,midday,2021-05-15,0.86
emp_04309,store_031,Layla Miller,dispenser,morning,2023-02-07,0.939
emp_04310,store_013,Andre Nguyen,picker,midday,2023-05-15,0.686
emp_04311,store_021,Maya Diaz,picker,morning,2024-03-30,1.09
emp_04312,store_042,Taylor Chen,stager,midday,2021-11-23,1.124
emp_04313,store_025,Sarah Harris,picker,evening,2021-03-30,1.113
emp_04314,store_005,Isaiah Kim,stager,midday,2024-01-28,1.14
emp_04315,store_032,Elena Anderson,stager,morning,2025-06-04,1.077
emp_04316,store_033,Daniel Young,picker,midday,2022-01-02,1.284
emp_04317,store_031,Fatima Garcia,stager,midday,2021-05-23,0.814
emp_04318,store_041,Amara Chen,picker,midday,2021-09-15,1.087
emp_04319,store_034,Grace Anderson,picker,evening,2023-08-15,0.977
emp_04320,store_013,Aarav Miller,dispenser,evening,2023-08-25,1.072
emp_04321,store_009,Fatima Miller,dispenser,evening,2021-12-08,1.125
emp_04322,store_031,Sarah Lee,dispenser,evening,2025-03-28,0.809
emp_04323,store_008,Kai Carter,picker,evening,2025-02-09,1.008
emp_04324,store_031,Mia Davis,stager,morning,2025-05-17,0.867
emp_04325,store_039,Andre Baker,picker,morning,2025-01-07,0.938
emp_04326,store_018,Jalen Shah,picker,midday,2023-09-29,1.024
